4,6,11,12,14,15,17,19,21,24,26,28,29,30,31,32,33,36,38,39,41,44,47,49,50
16,24,48,25,39,33,28,32,18,50,46,49,42,43,41,3,15,6,20,12,7,11,34,22,21
1,2,4,5,8,9,10,13,14,17,19,23,26,27,29,30,31,35,36,37,38,40,44,45,47
29,11,16,34,38,20,43,44,36,41,35,28,15,12,31,5,18,45,42,33,47,8,40,22,49
1,2,3,4,6,7,9,10,13,14,17,19,21,23,24,25,26,27,30,32,37,39,46,48,50
15,12,34,25,31,42,13,33,48,11,47,50,26,40,49,32,7,2,17,5,3,35,21,4,6
1,8,9,10,14,16,18,19,20,22,23,24,27,28,29,30,36,37,38,39,41,43,44,45,46
21,35,8,43,6,45,28,15,3,12,14,47,37,22,26,46,19,25,16,23,2,40,42,5,48
1,4,7,9,10,11,13,17,18,20,24,27,29,30,31,32,33,34,36,38,39,41,44,49,50
1,15,42,38,49,22,36,32,46,28,23,10,21,50,30,11,17,13,45,40,29,20,14,33,8
2,3,4,5,6,7,9,12,16,18,19,24,25,26,27,31,34,35,37,39,41,43,44,47,48
49,5,42,16,11,19,4,1,6,8,25,34,20,28,32,37,39,3,38,2,33,35,15,12,40
7,9,10,13,14,17,18,21,22,23,24,26,27,29,30,31,36,41,43,44,45,46,47,48,50
2,5,23,42,49,35,50,38,24,39,29,26,47,31,19,12,13,48,37,15,8,7,27,6,14
1,3,4,9,10,11,16,17,18,20,21,22,25,28,30,32,33,34,36,40,41,43,44,45,46
5,12,50,16,27,48,37,38,6,10,40,47,49,24,7,29,23,43,28,33,20,18,32,46,17
1,2,3,4,8,9,11,13,14,15,19,21,22,25,26,30,31,34,35,36,39,41,42,44,45
5,24,18,20,14,7,40,10,41,6,3,16,21,33,9,37,36,28,47,46,50,17,1,34,45
2,4,8,11,12,13,15,19,22,23,25,26,27,29,30,31,32,35,38,39,42,43,44,48,49
27,47,21,20,44,48,37,8,40,10,14,33,25,1,30,5,4,16,43,34,35,17,11,13,15
2,3,6,7,9,12,18,19,22,23,24,26,28,29,31,32,36,38,39,41,42,45,46,49,50
26,30,39,35,7,44,34,37,29,16,27,13,24,42,10,40,28,14,20,43,21,50,48,4,41
1,2,3,5,6,8,9,11,12,15,17,18,19,22,23,25,31,32,33,36,38,45,46,47,49
23,20,24,44,39,48,49,15,1,5,28,11,9,13,29,30,27,37,41,40,17,2,14,10,26
3,4,6,7,8,12,16,18,19,21,22,25,31,32,33,34,35,36,38,42,43,45,46,47,50
23,49,43,12,11,39,13,31,17,24,44,18,29,2,8,38,30,1,16,32,46,26,22,7,47
3,4,5,6,9,10,14,15,19,20,21,25,27,28,33,34,35,36,37,40,41,42,45,48,50
43,1,27,45,23,5,22,26,42,40,14,44,50,13,11,46,31,48,21,15,32,25,19,36,6
2,3,4,7,8,9,10,12,16,17,18,20,24,28,29,30,33,34,35,37,38,39,41,47,49
32,34,39,13,35,1,43,19,4,15,12,24,20,2,3,41,38,42,17,6,10,9,30,23,18
5,7,8,11,14,16,21,22,25,26,27,28,29,31,33,36,37,40,44,45,46,47,48,49,50
28,4,32,24,34,38,17,16,9,7,15,29,44,1,33,39,50,5,19,26,11,25,40,47,27
2,3,6,8,10,12,13,14,18,20,21,22,23,30,31,35,36,37,41,42,43,45,46,48,49
20,1,7,18,35,34,23,19,2,36,3,50,26,15,43,11,28,40,46,25,16,9,4,49,13
5,6,8,10,12,14,17,21,22,24,27,29,30,31,32,33,37,38,39,41,42,44,45,47,48
22,11,6,4,16,35,13,21,29,18,27,10,48,44,39,45,28,20,40,9,17,24,14,31,33
1,2,3,5,7,8,12,15,19,23,25,26,30,32,34,36,37,38,41,42,43,46,47,49,50
35,43,34,6,9,21,46,26,16,47,4,28,3,44,50,39,14,33,40,19,15,37,32,42,45
1,2,5,7,8,10,11,12,13,17,18,20,22,23,24,25,27,29,30,31,36,38,41,48,49
11,48,28,7,39,44,40,23,35,49,41,29,45,50,3,38,46,36,32,4,31,24,8,20,43
1,2,5,6,9,10,12,13,14,15,16,17,18,19,21,22,25,26,27,30,33,34,37,42,47
46,50,14,40,30,24,33,6,28,29,19,41,36,10,17,44,34,4,16,18,42,5,49,26,3
1,2,7,8,9,11,12,13,15,20,21,22,23,25,27,31,32,35,37,38,39,43,45,47,48
25,45,3,34,15,50,30,22,8,36,16,7,49,10,18,24,9,39,1,4,29,26,5,32,37
2,6,11,12,13,14,17,19,20,21,23,27,28,31,33,35,38,40,41,42,43,44,46,47,48
38,14,25,28,2,7,20,3,5,19,4,1,32,6,16,45,46,15,35,10,44,12,11,49,50
8,9,13,17,18,21,22,23,24,26,27,29,30,31,33,34,36,37,39,40,41,42,43,47,48
32,16,12,18,17,14,11,24,8,1,15,35,48,47,49,40,33,5,45,42,4,10,46,37,43
2,3,6,7,9,13,19,20,21,22,23,25,26,27,28,29,30,31,34,36,38,39,41,44,50
10,12,29,17,11,30,40,26,37,39,46,5,43,3,28,24,33,41,20,47,35,6,36,34,1
2,4,7,8,9,13,14,15,16,18,19,21,22,23,25,27,31,32,38,42,44,45,48,49,50
49,19,37,39,27,32,18,21,23,38,6,28,7,42,50,45,14,2,3,15,40,17,31,4,44
1,5,8,9,10,11,12,13,16,20,22,24,25,26,29,30,33,34,35,36,41,43,46,47,48
29,2,1,18,12,6,44,49,33,20,28,14,35,41,22,32,23,27,46,16,38,8,40,39,36
3,4,5,7,9,10,11,13,15,17,19,21,24,25,26,30,31,34,37,42,43,45,47,48,50
19,24,13,29,3,14,12,5,23,34,11,18,43,25,36,1,42,7,16,15,9,37,45,22,4
2,6,8,10,17,20,21,26,27,28,30,31,32,33,35,38,39,40,41,44,46,47,48,49,50
36,22,10,37,24,3,31,28,2,5,16,11,25,45,48,46,29,13,47,6,19,44,20,23,9
1,4,7,8,12,14,15,17,18,21,26,27,30,32,33,34,35,38,39,40,41,42,43,49,50
